  435.09113   57.95183
  435.78397   57.73592
  436.47675   57.51900
  437.16959   57.30110
  437.86240   57.08224
  438.55524   56.86238
  439.24805   56.64157
  439.94089   56.41975
  440.63367   56.19696
  441.32651   55.97319
  442.01932   55.74844
  442.71216   55.52271
  443.40497   55.29601
  444.09778   55.06831
  444.79062   54.83963
  445.48343   54.60997
  446.17627   54.37935
  446.86908   54.14777
  447.56189   53.91515
  448.25470   53.68159
  448.94754   53.44705
  449.64035   53.21150
  450.33319   52.97499
  451.02600   52.73752
  451.71881   52.49902
  452.41162   52.25958
  453.10446   52.01917
  453.79727   51.77777
  454.49011   51.53535
  455.18289   51.29198
  455.87573   51.04765
  456.56854   50.80229
  457.26138   50.55600
  457.95419   50.30872
  458.64703   50.06044
  459.33981   49.81119
  460.03265   49.56097
  460.72546   49.30977
  461.41830   49.05757
  462.11115   48.80435
  462.80392   48.55023
  463.49677   48.29510
  464.18958   48.03902
  464.88242   47.78189
  465.57523   47.52382
  466.26804   47.26480
  466.96085   47.00473
  467.65369   46.74374
  468.34650   46.48177
  469.03934   46.21878
  469.73215   45.95483
  470.42496   45.68991
  471.11777   45.42401
  471.81061   45.15710
  472.50342   44.88924
  473.19626   44.62041
  473.88904   44.35056
  474.58188   44.07976
  475.27469   43.80798
  475.96753   43.53519
  476.66034   43.26144
  477.35318   42.98671
  478.04596   42.71103
  478.73880   42.43430
  479.43164   42.15662
  480.12445   41.87798
  480.81729   41.59836
  481.51007   41.31775
  482.20291   41.03615
  482.89572   40.75359
  483.58856   40.47005
  484.28137   40.18550
  484.97418   39.90001
  485.66699   39.61353
  486.35983   39.32603
  487.05264   39.03760
  487.74548   38.74815
  488.43829   38.45778
  489.13110   38.16634
  489.82391   37.87401
  490.51675   37.58064
  491.20956   37.28632
  491.90240   36.99100
  492.59518   36.69472
  493.28802   36.39743
  493.98083   36.09918
  494.67368   35.79997
  495.36649   35.49977
  496.05933   35.19856
  496.75214   34.89638
  497.44495   34.59323
  498.13779   34.28909
  498.83060   33.98401
  499.52344   33.67789
  500.21622   33.37085
  500.90906   33.06277
  501.60187   32.75375
  502.29471   32.44373
  502.98752   32.13275
  503.68036   31.82077
  504.37314   31.50781
  505.06598   31.19391
  505.75879   30.87900
  506.45163   30.56311
  507.14444   30.24625
  507.83725   29.92841
  508.53006   29.60956
  509.22290   29.28976
  509.91571   28.96896
  510.60855   28.64719
  511.30133   28.32443
  511.99417   28.00073
  512.68701   27.67603
  513.37982   27.35031
  514.07263   27.02365
  514.76544   26.69595
  515.45831   26.36734
  516.15112   26.03775
  516.84393   25.70715
  517.53674   25.37558
  518.22955   25.04306
  518.92236   24.70950
  519.61523   24.37500
  520.30804   24.03952
  521.00085   23.70303
  521.69366   23.36560
  522.38647   23.02716
  523.07928   22.68777
  523.77216   22.34735
  524.46490   22.00601
  525.15778   21.66364
  525.85059   21.32031
  526.54340   20.97598
  527.23621   20.63074
  527.92908   20.28442
  528.62183   19.93719
  529.31470   19.58896
  530.00751   19.23975
  530.70032   18.88956
  531.39313   18.53839
  532.08594   18.18622
  532.77881   17.83313
  533.47162   17.47900
  534.16443   17.12390
  534.85724   16.76785
  535.55005   16.41077
  536.24286   16.05276
  536.93573   15.69373
  537.62854   15.33377
  538.32135   14.97278
  539.01416   14.61084
  539.70697   14.24789
  540.39978   13.88400
  541.09265   13.51910
  541.78546   13.15323
  542.47827   12.78641
  543.17108   12.41855
  543.86389   12.04974
  544.55670   11.67996
  545.24957   11.30917
  545.94238   10.93744
  546.63519   10.56473
  547.32800   10.19101
  548.02081    9.81631
  548.71362    9.44064
  549.40649    9.06400
  550.09930    8.68634
  550.79211    8.30777
  551.48492    7.92813
  552.17773    7.54758
  552.87061    7.16605
  553.56342    6.78348
  554.25623    6.39999
  554.94904    6.01553
  555.64185    5.63007
  556.33466    5.24359
  557.02753    4.85617
  557.72034    4.46771
  558.41309    4.07834
  559.10596    3.68799
  559.79877    3.29666
  560.49164    2.90430
  561.18439    2.51102
  561.87720    2.11673
  562.57007    1.72141
  563.26288    1.32520
  563.95569    0.92798
  564.64850    0.52979
  565.34137    0.13055
  566.03418   -0.26962
